celeb,height,weight,h,w,BMI,round(BMI)
Richard Gere4.jpg,1.83 m,91 kg,1.83,91,27.17310162,27.17
Linda Hamilton13.jpg,1.68m,59kg,1.68,59,20.90419501,20.9
Paul Bettany16.jpg,1.57 m,49 kg,1.57,49,19.8791026,19.88
Piper Laurie11.jpg,1.86 m,86 kg,1.86,86,24.85836513,24.86
Macy Gray10.jpg,1.83m,66kg,1.83,66,19.70796381,19.71
Roberto Benigni19.jpg,1.78 m,73 kg,1.78,73,23.0400202,23.04
Lauren Bacall8.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Liam Neeson8.jpg,1.93m,93kg,1.93,93,24.96711321,24.97
Mark Ruffalo1.jpg,1.73 m,77 kg,1.73,77,25.72755521,25.73
Kylie Jenner4.jpg,1.68m,63kg,1.68,63,22.32142857,22.32
Kylie Jenner18.jpg,1.68m,63kg,1.68,63,22.32142857,22.32
Kourtney Kardashian6.jpg,1.52m,48kg,1.52,48,20.77562327,20.78
Rebecca Romijn10.jpg,1.78 m,56 kg,1.78,56,17.67453604,17.67
Mark Ruffalo0.jpg,1.73 m,77 kg,1.73,77,25.72755521,25.73
Lady Gaga8.jpg,1.55m,53kg,1.55,53,22.0603538,22.06
Lady Gaga3.jpg,1.55m,53kg,1.55,53,22.0603538,22.06
Patricia Neal19.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Paddy Considine5.jpg,1.79 m,73 kg,1.79,73,22.78330889,22.78
Liam Neeson18.jpg,1.93m,93kg,1.93,93,24.96711321,24.97
Luke Wilson0.jpg,1.80m,81kg,1.8,81,25.0,25.0
Lionel Messi18.jpg,1.70m,72kg,1.7,72,24.91349481,24.91
Patricia Arquette18.jpg,1.65 m,54 kg,1.65,54,19.83471074,19.83
Laura Linney16.jpg,1.70m,56kg,1.7,56,19.37716263,19.38
Niecy Nash18.jpg,1.73 m,86 kg,1.73,86,28.73467206,28.73
Roberto Benigni13.jpg,1.78 m,73 kg,1.78,73,23.0400202,23.04
Robert De Niro2.jpg,1.98 m,120 kg,1.98,120,30.60912152,30.61
Oscar Isaac5.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Kristin Scott Thomas8.jpg,1.73m,56kg,1.73,56,18.71094925,18.71
Paul Rudd4.jpg,1.77 m,72 kg,1.77,72,22.98190175,22.98
Ray Liotta16.jpg,1.63 m,56 kg,1.63,56,21.07719523,21.08
Niecy Nash9.jpg,1.73 m,86 kg,1.73,86,28.73467206,28.73
Luke Wilson12.jpg,1.80m,81kg,1.8,81,25.0,25.0
Richard Farnsworth9.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Lee Marvin4.jpg,1.88m,86kg,1.88,86,24.33227705,24.33
Robert Redford6.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Paul Scofield1.jpg,1.78 m,77 kg,1.78,77,24.30248706,24.3
Robert Mitchum4.jpg,1.73 m,75 kg,1.73,75,25.05930703,25.06
Lenny Kravitz18.jpg,1.75m,70kg,1.75,70,22.85714286,22.86
Marlon Brando1.jpg,1.75 m,73 kg,1.75,73,23.83673469,23.84
Rita Moreno17.jpg,1.68 m,54 kg,1.68,54,19.13265306,19.13
Khloe Kardashian10.jpg,1.77m,76kg,1.77,76,24.25867407,24.26
Patty Duke7.jpg,1.85 m,82 kg,1.85,82,23.95909423,23.96
Patrick Wilson8.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Rihanna5.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Luke Bryan14.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
Pixie Lott19.jpg,1.66 m,54 kg,1.66,54,19.59645812,19.6
Luke Wilson14.jpg,1.80m,81kg,1.8,81,25.0,25.0
Robert Mitchum10.jpg,1.73 m,75 kg,1.73,75,25.05930703,25.06
Rinko Kikuchi12.jpg,1.73 m,60 kg,1.73,60,20.04744562,20.05
Kevin James10.jpg,1.72m,113kg,1.72,113,38.19632234,38.2
Randy Quaid8.jpg,1.83 m,73 kg,1.83,73,21.79820239,21.8
Orlando Bloom12.jpg,1.69 m,77 kg,1.69,77,26.95984034,26.96
Nigel Hawthorne14.jpg,1.80 m,68 kg,1.8,68,20.98765432,20.99
Lance Henriksen0.jpg,1.80m,75kg,1.8,75,23.14814815,23.15
Patrick Stewart18.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Marlon Brando5.jpg,1.75 m,73 kg,1.75,73,23.83673469,23.84
Rita Moreno8.jpg,1.68 m,54 kg,1.68,54,19.13265306,19.13
Lindsey Vonn0.jpg,1.78m,73kg,1.78,73,23.0400202,23.04
Noah Mills11.jpg,1.88 m,80 kg,1.88,80,22.63467632,22.63
Lady Gaga12.jpg,1.55m,53kg,1.55,53,22.0603538,22.06
Robert Mitchum8.jpg,1.73 m,75 kg,1.73,75,25.05930703,25.06
Raquel Welch2.jpg,1.93 m,100 kg,1.93,100,26.84635829,26.85
Mandy Moore13.jpg,1.76m,59kg,1.76,59,19.04700413,19.05
Kim Novak12.jpg,1.68m,55kg,1.68,55,19.48696145,19.49
Richard E. Grant18.jpg,1.65 m,68 kg,1.65,68,24.97704316,24.98
Richard Dreyfuss17.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Perez Hilton8.jpg,1.68 m,58 kg,1.68,58,20.54988662,20.55
Lena Dunham7.jpg,1.60m,63kg,1.6,63,24.609375,24.61
Marlon Brando17.jpg,1.75 m,73 kg,1.75,73,23.83673469,23.84
Lionel Messi16.jpg,1.70m,72kg,1.7,72,24.91349481,24.91
Kim Hunter12.jpg,1.57m,48kg,1.57,48,19.47340663,19.47
Lee Marvin11.jpg,1.88m,86kg,1.88,86,24.33227705,24.33
Robin Williams0.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Marlon Brando14.jpg,1.75 m,73 kg,1.75,73,23.83673469,23.84
Lewis Hamilton12.jpg,1.74m,68kg,1.74,68,22.46003435,22.46
Kevin Bacon9.jpg,1.78m,80kg,1.78,80,25.2493372,25.25
Kristen Wiig2.jpg,1.65m,57kg,1.65,57,20.93663912,20.94
Mark Strong16.jpg,1.85 m,85 kg,1.85,85,24.83564646,24.84
Nicole Polizzi12.jpg,1.42 m,49 kg,1.42,49,24.30073398,24.3
Rebecca Romijn0.jpg,1.78 m,56 kg,1.78,56,17.67453604,17.67
Klaus Kinski2.jpg,1.65m,61kg,1.65,61,22.40587695,22.41
LeBron Jamet8.jpg,2.06m,113kg,2.06,113,26.62833443,26.63
Lee Grant6.jpg,1.63m,55kg,1.63,55,20.70081674,20.7
Margot Robbie17.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Liam Hemsworth14.jpg,1.91m,89kg,1.91,89,24.39626107,24.4
Margot Robbie18.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Patricia Clarkson11.jpg,1.60 m,58 kg,1.6,58,22.65625,22.66
Robert Shaw10.jpg,1.79 m,70 kg,1.79,70,21.84700852,21.85
Lindsay Lohan12.jpg,1.65m,52kg,1.65,52,19.10009183,19.1
Paul Rudd19.jpg,1.77 m,72 kg,1.77,72,22.98190175,22.98
Lily Aldridge6.jpg,1.75m,54kg,1.75,54,17.63265306,17.63
Linda Fiorentino18.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Rachel Griffiths13.jpg,1.85 m,91 kg,1.85,91,26.58875091,26.59
Leslie Mann13.jpg,1.69m,56kg,1.69,56,19.60715661,19.61
Macy Gray17.jpg,1.83m,66kg,1.83,66,19.70796381,19.71
Kirsten Dunst3.jpg,1.68m,54kg,1.68,54,19.13265306,19.13
Nicole Polizzi16.jpg,1.42 m,49 kg,1.42,49,24.30073398,24.3
Leighton Meester17.jpg,1.65m,53kg,1.65,53,19.46740129,19.47
Lee Marvin3.jpg,1.88m,86kg,1.88,86,24.33227705,24.33
Penelope Cruz14.jpg,1.63 m,59 kg,1.63,59,22.20633069,22.21
Nicole Polizzi6.jpg,1.42 m,49 kg,1.42,49,24.30073398,24.3
Rachel Riley8.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Louis C.K5.jpg,1.83m,90kg,1.83,90,26.8744961,26.87
Louis C.K2.jpg,1.83m,90kg,1.83,90,26.8744961,26.87
Rhys Ifans2.jpg,1.63 m,55 kg,1.63,55,20.70081674,20.7
Leonardo DiCaprio4.jpg,1.83m,75kg,1.83,75,22.39541342,22.4
Marcello Mastroianni19.jpg,1.80 m,70 kg,1.8,70,21.60493827,21.6
Mark Wahlberg8.jpg,1.73 m,78 kg,1.73,78,26.06167931,26.06
Rachel Riley4.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Ludacris11.jpg,1.73m,76kg,1.73,76,25.39343112,25.39
Kevin James1.jpg,1.72m,113kg,1.72,113,38.19632234,38.2
Lily Donaldson1.jpg,1.78m,55kg,1.78,55,17.35891933,17.36
Noah Mills13.jpg,1.88 m,80 kg,1.88,80,22.63467632,22.63
Peter Fonda0.jpg,1.35 m,50 kg,1.35,50,27.43484225,27.43
Raquel Welch14.jpg,1.93 m,100 kg,1.93,100,26.84635829,26.85
Kurt Russell16.jpg,1.79m,83kg,1.79,83,25.9043101,25.9
Laurence Fishburne11.jpg,1.84m,77kg,1.84,77,22.74338374,22.74
Ray Winstone17.jpg,1.93 m,102 kg,1.93,102,27.38328546,27.38
Kristen Stewart2.jpg,1.65m,54kg,1.65,54,19.83471074,19.83
R. Kelly6.jpg,1.78 m,91 kg,1.78,91,28.72112107,28.72
Lenny Kravitz8.jpg,1.75m,70kg,1.75,70,22.85714286,22.86
Peter O Toole13.jpg,1.88 m,77 kg,1.88,77,21.78587596,21.79
Kristen Bell15.jpg,1.55m,48kg,1.55,48,19.97918835,19.98
Kevin James7.jpg,1.72m,113kg,1.72,113,38.19632234,38.2
River Phoenix10.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Olivia Newton-John16.jpg,1.57 m,52 kg,1.57,52,21.09619051,21.1
Kristen Bell6.jpg,1.55m,48kg,1.55,48,19.97918835,19.98
Kirsten Dunst2.jpg,1.68m,54kg,1.68,54,19.13265306,19.13
Kevin James4.jpg,1.72m,113kg,1.72,113,38.19632234,38.2
Lena Dunham19.jpg,1.60m,63kg,1.6,63,24.609375,24.61
Renee Zellweger10.jpg,1.56 m,57 kg,1.56,57,23.42209073,23.42
Ray Stevenson4.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Kim Hunter16.jpg,1.57m,48kg,1.57,48,19.47340663,19.47
Piper Laurie2.jpg,1.86 m,86 kg,1.86,86,24.85836513,24.86
Rihanna19.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Luke Bryan3.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
Kim Basinger18.jpg,1.71m,54kg,1.71,54,18.46722068,18.47
Rachel Weisz12.jpg,1.73 m,58 kg,1.73,58,19.37919743,19.38
Patrick Stewart11.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Kevin Bacon10.jpg,1.78m,80kg,1.78,80,25.2493372,25.25
Peter Dinklage8.jpg,1.77 m,73 kg,1.77,73,23.30109483,23.3
River Phoenix6.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Peter Fonda17.jpg,1.35 m,50 kg,1.35,50,27.43484225,27.43
Lily Collins17.jpg,1.65m,51kg,1.65,51,18.73278237,18.73
Renee Zellweger16.jpg,1.56 m,57 kg,1.56,57,23.42209073,23.42
Paul Bettany13.jpg,1.57 m,49 kg,1.57,49,19.8791026,19.88
Richard Harris11.jpg,1.80 m,73 kg,1.8,73,22.5308642,22.53
Lily Collins15.jpg,1.65m,51kg,1.65,51,18.73278237,18.73
Mariah Carey18.jpg,1.70 m,66 kg,1.7,66,22.83737024,22.84
Nigel Hawthorne12.jpg,1.80 m,68 kg,1.8,68,20.98765432,20.99
Luke Bryan17.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
Olga Kurylenko2.jpg,1.70 m,54 kg,1.7,54,18.68512111,18.69
Parker Posey16.jpg,1.75 m,56 kg,1.75,56,18.28571429,18.29
Ray Winstone1.jpg,1.93 m,102 kg,1.93,102,27.38328546,27.38
Oscar Isaac3.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Macy Gray8.jpg,1.83m,66kg,1.83,66,19.70796381,19.71
Ray Stevenson10.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Kevin Spacey16.jpg,1.78m,72kg,1.78,72,22.72440348,22.72
Pierce Brosnan3.jpg,1.77 m,70 kg,1.77,70,22.34351559,22.34
Rebel Wilson18.jpg,1.80 m,59 kg,1.8,59,18.20987654,18.21
Robert Mitchum16.jpg,1.73 m,75 kg,1.73,75,25.05930703,25.06
Kim Basinger5.jpg,1.71m,54kg,1.71,54,18.46722068,18.47
Lance Henriksen12.jpg,1.80m,75kg,1.8,75,23.14814815,23.15
Mariah Carey6.jpg,1.70 m,66 kg,1.7,66,22.83737024,22.84
Lauren Bacall13.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Ralph Fiennes10.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Maggie Gyllenhaal11.jpg,1.73m,59kg,1.73,59,19.71332153,19.71
Marisa Tomei16.jpg,1.57 m,54 kg,1.57,54,21.90758246,21.91
Linda Fiorentino7.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Nigel Hawthorne3.jpg,1.80 m,68 kg,1.8,68,20.98765432,20.99
Olga Kurylenko8.jpg,1.70 m,54 kg,1.7,54,18.68512111,18.69
Louis Gossett Jr1.jpg,1.88m,90kg,1.88,90,25.46401086,25.46
Kiefer Sutherland7.jpg,1.75m,75kg,1.75,75,24.48979592,24.49
Lenny Kravitz19.jpg,1.75m,70kg,1.75,70,22.85714286,22.86
Lily Collins2.jpg,1.65m,51kg,1.65,51,18.73278237,18.73
Kirsten Dunst13.jpg,1.68m,54kg,1.68,54,19.13265306,19.13
Mark Wahlberg5.jpg,1.73 m,78 kg,1.73,78,26.06167931,26.06
Paris Jackson2.jpg,1.68 m,55 kg,1.68,55,19.48696145,19.49
Lynn Redgrave19.jpg,1.78m,73kg,1.78,73,23.0400202,23.04
Lena Headey15.jpg,1.66m,54kg,1.66,54,19.59645812,19.6
Rebecca Romijn2.jpg,1.78 m,56 kg,1.78,56,17.67453604,17.67
Patrick Stewart1.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Mark Hamill6.jpg,1.75 m,70 kg,1.75,70,22.85714286,22.86
Marlee Matlin11.jpg,1.65 m,54 kg,1.65,54,19.83471074,19.83
Mariah Carey2.jpg,1.70 m,66 kg,1.7,66,22.83737024,22.84
Paris Hilton17.jpg,1.73 m,63 kg,1.73,63,21.0498179,21.05
Kevin Spacey1.jpg,1.78m,72kg,1.78,72,22.72440348,22.72
Kylie Jenner0.jpg,1.68m,63kg,1.68,63,22.32142857,22.32
Margot Robbie19.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Lucy Liu7.jpg,1.60m,52kg,1.6,52,20.3125,20.31
Mark Wahlberg10.jpg,1.73 m,78 kg,1.73,78,26.06167931,26.06
Lindsey Vonn3.jpg,1.78m,73kg,1.78,73,23.0400202,23.04
Ralph Fiennes2.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Liv Tyler16.jpg,1.78m,61kg,1.78,61,19.25261962,19.25
Liev Schreiber4.jpg,1.92m,84kg,1.92,84,22.78645833,22.79
Nicole Polizzi3.jpg,1.42 m,49 kg,1.42,49,24.30073398,24.3
Liza Minnelli11.jpg,1.63m,52kg,1.63,52,19.57168128,19.57
Paul Rudd11.jpg,1.77 m,72 kg,1.77,72,22.98190175,22.98
Liam Neeson4.jpg,1.93m,93kg,1.93,93,24.96711321,24.97
Pierce Brosnan19.jpg,1.77 m,70 kg,1.77,70,22.34351559,22.34
Liza Minnelli16.jpg,1.63m,52kg,1.63,52,19.57168128,19.57
Olivia Thirlby1.jpg,1.63 m,58 kg,1.63,58,21.8299522,21.83
Lily Collins9.jpg,1.65m,51kg,1.65,51,18.73278237,18.73
Paddy Considine2.jpg,1.79 m,73 kg,1.79,73,22.78330889,22.78
Rob Gronkowski19.jpg,1.73 m,61 kg,1.73,61,20.38156971,20.38
Linda Fiorentino14.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Marlon Brando19.jpg,1.75 m,73 kg,1.75,73,23.83673469,23.84
Laurence Fishburne17.jpg,1.84m,77kg,1.84,77,22.74338374,22.74
Rebel Wilson1.jpg,1.80 m,59 kg,1.8,59,18.20987654,18.21
Marcello Mastroianni2.jpg,1.80 m,70 kg,1.8,70,21.60493827,21.6
Kim Kardashian West17.jpg,1.59m,56kg,1.59,56,22.15102251,22.15
Patricia Neal7.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Reese Witherspoon12.jpg,1.70 m,73 kg,1.7,73,25.25951557,25.26
Rihanna9.jpg,1.83 m,86 kg,1.83,86,25.68007405,25.68
Kristen Stewart1.jpg,1.65m,54kg,1.65,54,19.83471074,19.83
Louise Fletcher12.jpg,1.70m,61kg,1.7,61,21.10726644,21.11
Robin Williams1.jpg,1.70 m,59 kg,1.7,59,20.41522491,20.42
Rachel McAdams6.jpg,1.78 m,66 kg,1.78,66,20.83070319,20.83
Paul Giamatti10.jpg,1.80 m,68 kg,1.8,68,20.98765432,20.99
Lily Aldridge0.jpg,1.75m,54kg,1.75,54,17.63265306,17.63
Kevin Spacey13.jpg,1.78m,72kg,1.78,72,22.72440348,22.72
Leslie Nielsen13.jpg,1.91m,91kg,1.91,91,24.94449165,24.94
Richard Farnsworth16.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Rita Moreno3.jpg,1.68 m,54 kg,1.68,54,19.13265306,19.13
Lauren Bacall10.jpg,1.73m,57kg,1.73,57,19.04507334,19.05
Paul Rudd16.jpg,1.77 m,72 kg,1.77,72,22.98190175,22.98
Richard Dreyfuss1.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Rachel McAdams0.jpg,1.78 m,66 kg,1.78,66,20.83070319,20.83
Rita Hayworth9.jpg,1.69 m,50 kg,1.69,50,17.50638983,17.51
Lewis Hamilton10.jpg,1.74m,68kg,1.74,68,22.46003435,22.46
Kevin Costner11.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
Leslie Mann5.jpg,1.69m,56kg,1.69,56,19.60715661,19.61
Kevin Kline5.jpg,1.85m,77kg,1.85,77,22.49817385,22.5
Kevin Bacon17.jpg,1.78m,80kg,1.78,80,25.2493372,25.25
Patrick Wilson9.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Ludacris19.jpg,1.73m,76kg,1.73,76,25.39343112,25.39
Liza Minnelli17.jpg,1.63m,52kg,1.63,52,19.57168128,19.57
Laura Dern5.jpg,1.78m,61kg,1.78,61,19.25261962,19.25
Olivia Thirlby4.jpg,1.63 m,58 kg,1.63,58,21.8299522,21.83
Kiefer Sutherland15.jpg,1.75m,75kg,1.75,75,24.48979592,24.49
Robert Downey Jr10.jpg,1.77 m,83 kg,1.77,83,26.49302563,26.49
Luke Bryan16.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
River Phoenix15.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Oprah Winfrey15.jpg,1.63 m,58 kg,1.63,58,21.8299522,21.83
Kylie Jenner10.jpg,1.68m,63kg,1.68,63,22.32142857,22.32
Robin Weigert11.jpg,1.68 m,66 kg,1.68,66,23.38435374,23.38
Robin Weigert7.jpg,1.68 m,66 kg,1.68,66,23.38435374,23.38
Mark Ruffalo5.jpg,1.73 m,77 kg,1.73,77,25.72755521,25.73
Macy Gray12.jpg,1.83m,66kg,1.83,66,19.70796381,19.71
Rebecca Romijn15.jpg,1.78 m,56 kg,1.78,56,17.67453604,17.67
Laura Dern6.jpg,1.78m,61kg,1.78,61,19.25261962,19.25
Kristen Wiig18.jpg,1.65m,57kg,1.65,57,20.93663912,20.94
Noomi Rapace14.jpg,1.57 m,51 kg,1.57,51,20.69049454,20.69
Paul McCartney14.jpg,1.72 m,86 kg,1.72,86,29.06976744,29.07
Lili Taylor9.jpg,1.60m,54kg,1.6,54,21.09375,21.09
Marcello Mastroianni4.jpg,1.80 m,70 kg,1.8,70,21.60493827,21.6
Orlando Bloom5.jpg,1.69 m,77 kg,1.69,77,26.95984034,26.96
Ralph Fiennes18.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Peter Fonda1.jpg,1.35 m,50 kg,1.35,50,27.43484225,27.43
Paul Dano5.jpg,1.90 m,84 kg,1.9,84,23.26869806,23.27
Paris Jackson14.jpg,1.68 m,55 kg,1.68,55,19.48696145,19.49
R. Kelly14.jpg,1.78 m,91 kg,1.78,91,28.72112107,28.72
Olivia Wilde1.jpg,1.63 m,52 kg,1.63,52,19.57168128,19.57
Lake Bell16.jpg,1.73m,59kg,1.73,59,19.71332153,19.71
Kevin Durant14.jpg,2.06m,109kg,2.06,109,25.68573852,25.69
Kevin Spacey9.jpg,1.78m,72kg,1.78,72,22.72440348,22.72
Paddy Considine3.jpg,1.79 m,73 kg,1.79,73,22.78330889,22.78
Lily Aldridge16.jpg,1.75m,54kg,1.75,54,17.63265306,17.63
Owen Wilson19.jpg,1.75 m,75 kg,1.75,75,24.48979592,24.49
Richard Burton14.jpg,1.88 m,78 kg,1.88,78,22.06880942,22.07
Pam Grier8.jpg,1.78 m,80 kg,1.78,80,25.2493372,25.25
Robert Shaw13.jpg,1.79 m,70 kg,1.79,70,21.84700852,21.85
Kevin Bacon1.jpg,1.78m,80kg,1.78,80,25.2493372,25.25
Kevin Kline13.jpg,1.85m,77kg,1.85,77,22.49817385,22.5
Lara Stone5.jpg,1.78m,63kg,1.78,63,19.88385305,19.88
Lily Donaldson18.jpg,1.78m,55kg,1.78,55,17.35891933,17.36
Paul Walker5.jpg,1.78 m,75 kg,1.78,75,23.67125363,23.67
Oprah Winfrey7.jpg,1.63 m,58 kg,1.63,58,21.8299522,21.83
Lesley Manville13.jpg,1.63m,60kg,1.63,60,22.58270917,22.58
Patricia Clarkson7.jpg,1.60 m,58 kg,1.6,58,22.65625,22.66
Olympia Dukakis2.jpg,1.71 m,52 kg,1.71,52,17.78324955,17.78
Lisa Kudrow11.jpg,1.73m,61kg,1.73,61,20.38156971,20.38
Olivia Wilde13.jpg,1.63 m,52 kg,1.63,52,19.57168128,19.57
Paul Bettany8.jpg,1.57 m,49 kg,1.57,49,19.8791026,19.88
Kourtney Kardashian9.jpg,1.52m,48kg,1.52,48,20.77562327,20.78
Rachel Riley0.jpg,1.63 m,54 kg,1.63,54,20.32443826,20.32
Rita Hayworth17.jpg,1.69 m,50 kg,1.69,50,17.50638983,17.51
Richard Farnsworth18.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Luke Bryan5.jpg,1.85m,88kg,1.85,88,25.71219869,25.71
Lena Dunham15.jpg,1.60m,63kg,1.6,63,24.609375,24.61
Lindsey Vonn4.jpg,1.78m,73kg,1.78,73,23.0400202,23.04
Lena Headey5.jpg,1.66m,54kg,1.66,54,19.59645812,19.6
Liam Hemsworth15.jpg,1.91m,89kg,1.91,89,24.39626107,24.4
Peter Sarsgaard2.jpg,1.88 m,82 kg,1.88,82,23.20054323,23.2
Kristen Stewart0.jpg,1.65m,54kg,1.65,54,19.83471074,19.83
Piper Perabo12.jpg,1.65 m,59 kg,1.65,59,21.67125803,21.67
Pixie Lott2.jpg,1.66 m,54 kg,1.66,54,19.59645812,19.6
Lily Aldridge19.jpg,1.75m,54kg,1.75,54,17.63265306,17.63
Louis C.K9.jpg,1.83m,90kg,1.83,90,26.8744961,26.87
Robert Redford19.jpg,1.85 m,78 kg,1.85,78,22.79035793,22.79
Peter O Toole18.jpg,1.88 m,77 kg,1.88,77,21.78587596,21.79
Linda Hamilton3.jpg,1.68m,59kg,1.68,59,20.90419501,20.9
Kevin Kline3.jpg,1.85m,77kg,1.85,77,22.49817385,22.5
Lee Marvin0.jpg,1.88m,86kg,1.88,86,24.33227705,24.33
Oprah Winfrey6.jpg,1.63 m,58 kg,1.63,58,21.8299522,21.83
Leslie Nielsen1.jpg,1.91m,91kg,1.91,91,24.94449165,24.94
Khloe Kardashian2.jpg,1.77m,76kg,1.77,76,24.25867407,24.26
Lindsay Lohan13.jpg,1.65m,52kg,1.65,52,19.10009183,19.1
Patrick Wilson10.jpg,1.78 m,82 kg,1.78,82,25.88057064,25.88
Maggie Grace6.jpg,1.75m,56kg,1.75,56,18.28571429,18.29
Lee Marvin17.jpg,1.88m,86kg,1.88,86,24.33227705,24.33
Lili Taylor11.jpg,1.60m,54kg,1.6,54,21.09375,21.09
Robert Downey Jr6.jpg,1.77 m,83 kg,1.77,83,26.49302563,26.49
Rinko Kikuchi15.jpg,1.73 m,60 kg,1.73,60,20.04744562,20.05
Olivia Thirlby14.jpg,1.63 m,58 kg,1.63,58,21.8299522,21.83
Rachel Weisz1.jpg,1.73 m,58 kg,1.73,58,19.37919743,19.38
Rebel Wilson17.jpg,1.80 m,59 kg,1.8,59,18.20987654,18.21
Kevin Hart16.jpg,1.63m,64kg,1.63,64,24.08822312,24.09
Patrick Swayze17.jpg,1.79 m,72 kg,1.79,72,22.47120876,22.47
Rashida Jones6.jpg,1.68 m,64 kg,1.68,64,22.67573696,22.68
Queen Latifah14.jpg,1.68 m,57 kg,1.68,57,20.19557823,20.2
Piper Perabo10.jpg,1.65 m,59 kg,1.65,59,21.67125803,21.67
Rinko Kikuchi11.jpg,1.73 m,60 kg,1.73,60,20.04744562,20.05
Rachel McAdams8.jpg,1.78 m,66 kg,1.78,66,20.83070319,20.83
Rita Hayworth13.jpg,1.69 m,50 kg,1.69,50,17.50638983,17.51
Renee Zellweger11.jpg,1.56 m,57 kg,1.56,57,23.42209073,23.42
Kim Basinger3.jpg,1.71m,54kg,1.71,54,18.46722068,18.47
Raquel Welch18.jpg,1.93 m,100 kg,1.93,100,26.84635829,26.85
